class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Right,0.5796504020690918,0.5322986841201782,-0.767708957195282,0.9999560713768005,0.6083747148513794,0.47974318265914917,-0.7112172842025757,0.9999154210090637,0.6224106550216675,0.4822167754173279,-0.7111288905143738,0.9998739361763,0.637642502784729,0.48552191257476807,-0.7114599347114563,0.9999074339866638,0.5582442879676819,0.47216522693634033,-0.7066053152084351,0.9999202489852905,0.5390152335166931,0.4697951078414917,-0.7059938311576843,0.9998957514762878,0.5207518339157104,0.46867045760154724,-0.7062822580337524,0.999936044216156,0.6553096771240234,0.5099194049835205,-0.3375537693500519,0.9998898506164551,0.4921035170555115,0.4805750250816345,-0.2964247763156891,0.9999464154243469,0.6037043333053589,0.5961020588874817,-0.631317138671875,0.9999514222145081,0.5377304553985596,0.5865901112556458,-0.6223049163818359,0.9999644160270691,0.7768320441246033,0.8270638585090637,-0.18996407091617584,0.9995088577270508,0.3319532573223114,0.7594277262687683,-0.17027339339256287,0.9998093843460083,0.8812985420227051,1.2389748096466064,-0.21332807838916779,0.548660397529602,0.04973750188946724,0.8016488552093506,-0.7797722816467285,0.9952161312103271,0.8876031637191772,1.58751380443573,-0.34779250621795654,0.15280140936374664,0.14585287868976593,0.39257827401161194,-1.5042707920074463,0.9761046171188354,0.9132021069526672,1.7087647914886475,-0.421600878238678,0.11149642616510391,0.1609102189540863,0.2384389191865921,-1.6810636520385742,0.8921933770179749,0.8668619394302368,1.6943439245224,-0.4562084674835205,0.15600359439849854,0.21088361740112305,0.2174600213766098,-1.586935043334961,0.8969206809997559,0.8426111340522766,1.657671332359314,-0.38104403018951416,0.18100085854530334,0.22531703114509583,0.2604067921638489,-1.502656102180481,0.9045500159263611,0.655096709728241,1.5845915079116821,-0.059800971299409866,0.007504300680011511,0.3417605757713318,1.5812804698944092,0.06407080590724945,0.014694270677864552,0.6332428455352783,2.2414069175720215,0.004405674058943987,0.00095826864708215,0.3494960367679596,2.2223527431488037,0.13122773170471191,0.0009777713567018509,0.6140255331993103,2.80576491355896,0.599402666091919,5.9097754274262115e-05,0.3318937420845032,2.784000873565674,0.5474516153335571,2.0096422304050066e-05,0.6169895529747009,2.884726047515869,0.6276417374610901,4.13217676396016e-05,0.32053112983703613,2.8620376586914062,0.5802181363105774,3.06423389702104e-05,0.5642247796058655,3.0033316612243652,0.06456441432237625,2.5763069061213173e-05,0.3700612187385559,2.9892141819000244,-0.02383807860314846,4.598599480232224e-05
Right,0.5797570943832397,0.532518744468689,-0.7301257848739624,0.9999550580978394,0.6084739565849304,0.48028454184532166,-0.6755486726760864,0.999912679195404,0.6224762797355652,0.48283737897872925,-0.6754552721977234,0.9998709559440613,0.637709379196167,0.48618799448013306,-0.6758025884628296,0.9999045729637146,0.5583930015563965,0.4722937047481537,-0.6706750988960266,0.9999181032180786,0.5391409397125244,0.46983760595321655,-0.6701747179031372,0.9998939633369446,0.5208503603935242,0.46867603063583374,-0.6705077886581421,0.9999348521232605,0.6553892493247986,0.5104969143867493,-0.31531310081481934,0.9998859763145447,0.4921586513519287,0.4805406630039215,-0.2748602330684662,0.999945342540741,0.6038137674331665,0.5963360667228699,-0.5980136394500732,0.9999491572380066,0.5377382040023804,0.5866249203681946,-0.5890462398529053,0.9999634027481079,0.7761562466621399,0.8263511061668396,-0.17314602434635162,0.9994926452636719,0.331442266702652,0.759206235408783,-0.15434136986732483,0.9998084306716919,0.8799537420272827,1.238931655883789,-0.2051125019788742,0.5443163514137268,0.0493885800242424,0.8016195297241211,-0.7576413750648499,0.9951385259628296,0.8866528272628784,1.58426833152771,-0.34091717004776,0.15039430558681488,0.14364813268184662,0.39244720339775085,-1.4702188968658447,0.9762929081916809,0.9131683111190796,1.7041428089141846,-0.41441646218299866,0.11051171272993088,0.15802904963493347,0.23911699652671814,-1.6438614130020142,0.893598735332489,0.8668215870857239,1.6885277032852173,-0.44874268770217896,0.1546516865491867,0.21010813117027283,0.21842092275619507,-1.5522037744522095,0.8983268737792969,0.8423174023628235,1.65207839012146,-0.3738270103931427,0.1793503314256668,0.22517259418964386,0.26185765862464905,-1.4675452709197998,0.9056676030158997,0.6538128852844238,1.584980845451355,-0.05817968398332596,0.007466546725481749,0.34100356698036194,1.5788285732269287,0.06247878074645996,0.014650772325694561,0.6330912113189697,2.2397985458374023,-0.017611196264624596,0.0009694187319837511,0.3494432270526886,2.2189126014709473,0.10512074083089828,0.0009902651654556394,0.6141539216041565,2.8053905963897705,0.5370880365371704,5.953013169346377e-05,0.3320411741733551,2.7814717292785645,0.4876379370689392,2.0250343368388712e-05,0.617023229598999,2.8845903873443604,0.5612487196922302,4.185858415439725e-05,0.32049256563186646,2.8598170280456543,0.516786515712738,3.0608312954427674e-05,0.5647352933883667,3.001824378967285,0.008037840947508812,2.6040874217869714e-05,0.3704776465892792,2.985684394836426,-0.08113963156938553,4.5662280172109604e-05
Right,0.5798133611679077,0.5325128436088562,-0.7232086658477783,0.9999563694000244,0.6085187792778015,0.48027369379997253,-0.6712656617164612,0.9999147653579712,0.6225351691246033,0.48281893134117126,-0.6711491346359253,0.9998739957809448,0.637771725654602,0.4861702620983124,-0.6714587807655334,0.9999070167541504,0.5584150552749634,0.4723002314567566,-0.6631172895431519,0.9999198913574219,0.5391498804092407,0.4698435664176941,-0.6625064015388489,0.9998958706855774,0.5208598375320435,0.4686823785305023,-0.6628046631813049,0.9999361038208008,0.6554585099220276,0.5105105638504028,-0.3149952292442322,0.9998888969421387,0.4921671748161316,0.48052817583084106,-0.2595200836658478,0.9999462366104126,0.6039167642593384,0.596284806728363,-0.5932453274726868,0.9999503493309021,0.5378413796424866,0.5866144895553589,-0.5797182321548462,0.9999642968177795,0.7760440111160278,0.8262266516685486,-0.17374764382839203,0.9995093941688538,0.3331845700740814,0.75855952501297,-0.12611323595046997,0.9998139142990112,0.8813489675521851,1.2388958930969238,-0.2008686065673828,0.5505331754684448,0.04955613240599632,0.8016420006752014,-0.7379114627838135,0.9951721429824829,0.8888140916824341,1.5846871137619019,-0.30362486839294434,0.15068338811397552,0.1430865228176117,0.3936268091201782,-1.4536718130111694,0.975848913192749,0.9132183790206909,1.7041243314743042,-0.3790791630744934,0.11039361357688904,0.15707872807979584,0.24474744498729706,-1.632484793663025,0.8915432691574097,0.8694339990615845,1.6896100044250488,-0.41439658403396606,0.15431508421897888,0.20940665900707245,0.22392751276493073,-1.5359848737716675,0.8960205316543579,0.8444811105728149,1.6530498266220093,-0.33640700578689575,0.17903462052345276,0.2251693308353424,0.2650889754295349,-1.4521371126174927,0.9038997888565063,0.6541046500205994,1.5858960151672363,-0.05981709808111191,0.007394340354949236,0.3412759006023407,1.5790660381317139,0.0641564279794693,0.014580992050468922,0.6352320909500122,2.2392311096191406,0.012043368071317673,0.0009688193676993251,0.3513592481613159,2.2193491458892822,0.15763886272907257,0.0010004163486883044,0.6185696721076965,2.8041763305664062,0.6131494045257568,5.897428854950704e-05,0.33418533205986023,2.782012701034546,0.6177417635917664,2.0734192730742507e-05,0.6219606399536133,2.882650852203369,0.6414299607276917,4.112146780244075e-05,0.3227542042732239,2.8605411052703857,0.6578792929649353,3.110371108050458e-05,0.5695294141769409,3.0016465187072754,0.07980356365442276,2.6064066332764924e-05,0.37426260113716125,2.9862027168273926,0.05207400396466255,4.612635893863626e-05
Right,0.5796753168106079,0.5326018333435059,-0.7249889373779297,0.9999571442604065,0.6084914207458496,0.4805479645729065,-0.6723417043685913,0.9999159574508667,0.6225234270095825,0.4831300675868988,-0.6722162961959839,0.9998759031295776,0.6377650499343872,0.4865066111087799,-0.6725301146507263,0.9999082684516907,0.5582285523414612,0.472412109375,-0.6648378372192383,0.999921441078186,0.5389443039894104,0.4699253737926483,-0.6642376780509949,0.9998980760574341,0.5206519365310669,0.46876290440559387,-0.6645321846008301,0.9999374747276306,0.655473530292511,0.5106998085975647,-0.3133244216442108,0.9998902678489685,0.49213647842407227,0.4805437922477722,-0.26036781072616577,0.9999474287033081,0.6039201617240906,0.5964462161064148,-0.5933594107627869,0.9999508857727051,0.5375813841819763,0.5866982340812683,-0.5807895064353943,0.9999649524688721,0.775582492351532,0.8260878324508667,-0.17111371457576752,0.9995168447494507,0.3334367871284485,0.7582526803016663,-0.1314133107662201,0.9998188018798828,0.8813549876213074,1.2383536100387573,-0.19946807622909546,0.5554527044296265,0.04947500303387642,0.8019877076148987,-0.7462344765663147,0.9952327609062195,0.8894041776657104,1.5847084522247314,-0.31103068590164185,0.14943243563175201,0.1394347995519638,0.40229251980781555,-1.4779765605926514,0.9760206341743469,0.915431022644043,1.7046536207199097,-0.38493838906288147,0.10970691591501236,0.15373733639717102,0.2548775374889374,-1.657232642173767,0.8923933506011963,0.8705199956893921,1.6901166439056396,-0.421043336391449,0.15355122089385986,0.20564702153205872,0.22826364636421204,-1.5621097087860107,0.8968914151191711,0.8455349802970886,1.6535727977752686,-0.3441687524318695,0.17792434990406036,0.22225341200828552,0.26895850896835327,-1.474941611289978,0.9045736789703369,0.6540378928184509,1.5866960287094116,-0.05964731052517891,0.007628082763403654,0.34128397703170776,1.5783309936523438,0.06398709118366241,0.015083340927958488,0.6335352063179016,2.239204168319702,0.01209268905222416,0.0010084578534588218,0.34935519099235535,2.21809720993042,0.147080197930336,0.001035620691254735,0.6130207180976868,2.804027795791626,0.6062282919883728,6.093060437706299e-05,0.32822731137275696,2.781170129776001,0.5708836913108826,2.1607533199130557e-05,0.6160256266593933,2.882519245147705,0.6334811449050903,4.232084393152036e-05,0.3164713978767395,2.859422445297241,0.6046469211578369,3.214422758901492e-05,0.561421275138855,3.0015082359313965,0.0721287950873375,2.6752299163490534e-05,0.36611878871917725,2.986142158508301,-0.0006615588208660483,4.6574099542340264e-05
Right,0.579499363899231,0.5328046083450317,-0.7236288785934448,0.9999572038650513,0.608501136302948,0.4808076322078705,-0.6702796816825867,0.9999160766601562,0.6225298643112183,0.4834100306034088,-0.6701546907424927,0.999876081943512,0.6377498507499695,0.4868011176586151,-0.6704658269882202,0.9999086260795593,0.5582352876663208,0.4725351333618164,-0.6628232598304749,0.9999216198921204,0.5389498472213745,0.46999606490135193,-0.6622387170791626,0.9998981952667236,0.5206525325775146,0.4687902331352234,-0.6625173091888428,0.9999376535415649,0.6554848551750183,0.5108874440193176,-0.3111734986305237,0.9998902082443237,0.49215513467788696,0.4805137813091278,-0.2578398287296295,0.9999473690986633,0.6038268804550171,0.5966031551361084,-0.5922282934188843,0.9999510049819946,0.5373153686523438,0.586706817150116,-0.5796359777450562,0.9999651908874512,0.774864137172699,0.8259699940681458,-0.17219123244285583,0.9995274543762207,0.3334199786186218,0.7581818103790283,-0.12778006494045258,0.9998217821121216,0.8815771341323853,1.2383233308792114,-0.2116425484418869,0.5622444152832031,0.049317482858896255,0.8025890588760376,-0.7438912987709045,0.995315670967102,0.8895906209945679,1.5844039916992188,-0.3472434878349304,0.14854346215724945,0.1394643783569336,0.4017922282218933,-1.47589910030365,0.9759438037872314,0.9162412881851196,1.7045432329177856,-0.4275805354118347,0.1089358851313591,0.15390126407146454,0.2539067566394806,-1.6548932790756226,0.891733705997467,0.8705605268478394,1.6899302005767822,-0.46177276968955994,0.15253980457782745,0.2057773619890213,0.22785168886184692,-1.5596392154693604,0.8961961269378662,0.8455573320388794,1.653459906578064,-0.3801034688949585,0.17666998505592346,0.22235803306102753,0.26889002323150635,-1.47296941280365,0.9040597081184387,0.65422523021698,1.5873007774353027,-0.06010248139500618,0.007671738043427467,0.34167852997779846,1.5783799886703491,0.06444855034351349,0.015191266313195229,0.6341469883918762,2.2392995357513428,0.01213447842746973,0.0010335672413930297,0.35022565722465515,2.2184832096099854,0.14701712131500244,0.0010536171030253172,0.6137881278991699,2.804426670074463,0.6067180633544922,6.232602027012035e-05,0.3296979069709778,2.781520366668701,0.5715183019638062,2.202238465542905e-05,0.6170326471328735,2.8829917907714844,0.6341063380241394,4.291821824153885e-05,0.317828893661499,2.8595192432403564,0.6055590510368347,3.290179301984608e-05,0.5624525547027588,3.0017974376678467,0.07256819307804108,2.6903806428890675e-05,0.36864572763442993,2.9872567653656006,-0.0006160455523058772,4.653686482924968e-05
Right,0.5796427726745605,0.5329679250717163,-0.7360865473747253,0.9999563097953796,0.6087468266487122,0.48087549209594727,-0.6843772530555725,0.9999139308929443,0.6227741837501526,0.4834962785243988,-0.6842270493507385,0.9998729825019836,0.6379996538162231,0.4869116544723511,-0.6845837235450745,0.9999061226844788,0.5585867762565613,0.47254568338394165,-0.6781774759292603,0.999920129776001,0.5392898917198181,0.46999800205230713,-0.677568793296814,0.999896228313446,0.5210042595863342,0.46876847743988037,-0.6778275370597839,0.9999364018440247,0.6557890176773071,0.5109446048736572,-0.3194974958896637,0.9998874068260193,0.49237361550331116,0.4804892838001251,-0.27066460251808167,0.9999464154243469,0.6038810014724731,0.5969808101654053,-0.6012677550315857,0.9999501705169678,0.5374419093132019,0.5868536233901978,-0.5897602438926697,0.9999648332595825,0.7746910452842712,0.8256019949913025,-0.17428800463676453,0.9995325803756714,0.33292219042778015,0.7579516172409058,-0.1416797637939453,0.9998254776000977,0.8815849423408508,1.2361690998077393,-0.20675504207611084,0.5656415820121765,0.04951564222574234,0.8047131299972534,-0.7708684206008911,0.9953302145004272,0.8902596235275269,1.5832089185714722,-0.3300326466560364,0.14742839336395264,0.13948936760425568,0.40620189905166626,-1.516634225845337,0.975682258605957,0.9178630709648132,1.703724980354309,-0.40568628907203674,0.10787103325128555,0.15400418639183044,0.25609269738197327,-1.6990524530410767,0.8903729915618896,0.8722915649414062,1.6892589330673218,-0.44205957651138306,0.15108346939086914,0.20587250590324402,0.22965949773788452,-1.604516625404358,0.8947150111198425,0.8472436666488647,1.6528472900390625,-0.36327752470970154,0.17499275505542755,0.2221819907426834,0.2723964750766754,-1.5141268968582153,0.9026248455047607,0.6529156565666199,1.5874953269958496,-0.06010567396879196,0.007708229124546051,0.34072360396385193,1.5782276391983032,0.0644480511546135,0.015316548757255077,0.6340951323509216,2.2378759384155273,0.03959958255290985,0.001026635174639523,0.3502589166164398,2.217637777328491,0.17798717319965363,0.0010576475178822875,0.6139822602272034,2.80129337310791,0.6628163456916809,6.271454913076013e-05,0.3299822509288788,2.7799630165100098,0.672123908996582,2.2636835637968034e-05,0.61723792552948,2.8786394596099854,0.6934524774551392,4.296965926187113e-05,0.3181570768356323,2.857882261276245,0.7149381637573242,3.3951131626963615e-05,0.5627836585044861,3.0001187324523926,0.12897524237632751,2.7005169613403268e-05,0.3689335584640503,2.9852817058563232,0.10341024398803711,4.70382219646126e-05
Right,0.5793756246566772,0.5329794883728027,-0.7204798460006714,0.9999547004699707,0.6087141036987305,0.4808988869190216,-0.6695278286933899,0.9999109506607056,0.6227530837059021,0.483525812625885,-0.6693991422653198,0.9998681545257568,0.6379855275154114,0.48694878816604614,-0.6697195768356323,0.9999035000801086,0.5585360527038574,0.4725554287433624,-0.6592196822166443,0.999917209148407,0.5392653942108154,0.4700033366680145,-0.6586339473724365,0.9998918175697327,0.521002471446991,0.4687660336494446,-0.6589182615280151,0.9999343156814575,0.6558600664138794,0.511006236076355,-0.316021203994751,0.9998828172683716,0.49250808358192444,0.48048290610313416,-0.25046682357788086,0.999943733215332,0.6037569642066956,0.5969679355621338,-0.5920957326889038,0.9999485015869141,0.5373306274414062,0.5867818593978882,-0.575861394405365,0.9999638199806213,0.7748247385025024,0.82569819688797,-0.18085327744483948,0.9995306134223938,0.33332306146621704,0.7579502463340759,-0.11496522277593613,0.99982750415802,0.8808959722518921,1.2383254766464233,-0.2234700620174408,0.568928599357605,0.05020412802696228,0.803989052772522,-0.7167782783508301,0.9953843951225281,0.8841331601142883,1.5833452939987183,-0.3370708227157593,0.14321979880332947,0.1395687609910965,0.40617042779922485,-1.4362125396728516,0.9747335314750671,0.9104635119438171,1.7037986516952515,-0.4130852222442627,0.10462953895330429,0.15409335494041443,0.25629955530166626,-1.6133896112442017,0.8866639137268066,0.8636811971664429,1.6893157958984375,-0.44608670473098755,0.14643117785453796,0.20599186420440674,0.23162443935871124,-1.5171759128570557,0.8909013867378235,0.8394516706466675,1.6528977155685425,-0.36846619844436646,0.16984494030475616,0.2222902476787567,0.27374032139778137,-1.4341710805892944,0.8994993567466736,0.6530996561050415,1.5888831615447998,-0.0624176487326622,0.0076531171798706055,0.34131091833114624,1.5783565044403076,0.06674391031265259,0.01530291698873043,0.6342527866363525,2.2384421825408936,0.03786584734916687,0.0010397866135463119,0.35076308250427246,2.2182371616363525,0.17408181726932526,0.00108237040694803,0.6145396828651428,2.80206036567688,0.6591615080833435,6.4276740886271e-05,0.3312416970729828,2.7807939052581787,0.6525806188583374,2.3645756300538778e-05,0.6181322336196899,2.8794944286346436,0.690597414970398,4.3387328332755715e-05,0.3193660080432892,2.8582265377044678,0.6938190460205078,3.5638120607472956e-05,0.5634284615516663,3.0005850791931152,0.12498172372579575,2.762197982519865e-05,0.37240034341812134,2.9874379634857178,0.08156757056713104,4.847869058721699e-05
Right,0.579262375831604,0.5331791043281555,-0.7178471684455872,0.9999551177024841,0.6087139844894409,0.4814465641975403,-0.6668387055397034,0.999911904335022,0.622748851776123,0.4841521978378296,-0.6667044758796692,0.999869704246521,0.6379778385162354,0.4876208007335663,-0.6670599579811096,0.999904990196228,0.5585232973098755,0.4727122485637665,-0.6554538011550903,0.9999176859855652,0.5392599105834961,0.4700585603713989,-0.6548603773117065,0.9998921751976013,0.5210015177726746,0.4687725007534027,-0.6551470756530762,0.9999346137046814,0.6558705568313599,0.5113984942436218,-0.3137136995792389,0.9998847842216492,0.49253830313682556,0.4803776144981384,-0.2416037619113922,0.9999436736106873,0.603631854057312,0.5973892211914062,-0.589131236076355,0.9999492764472961,0.5370686650276184,0.586814820766449,-0.5714080929756165,0.99996417760849,0.7748659253120422,0.8261162638664246,-0.18680539727210999,0.9995453953742981,0.33258992433547974,0.7577521204948425,-0.10061478614807129,0.999832272529602,0.8814083337783813,1.2417845726013184,-0.24904465675354004,0.5769252777099609,0.04942748695611954,0.8039034008979797,-0.7177022695541382,0.9954488277435303,0.883722186088562,1.5838929414749146,-0.37737947702407837,0.14253251254558563,0.1384386122226715,0.4083603322505951,-1.4481542110443115,0.9744688868522644,0.9098786115646362,1.7042920589447021,-0.4560018479824066,0.10345552116632462,0.15354424715042114,0.2612273395061493,-1.626034140586853,0.8849399089813232,0.8625981211662292,1.689422845840454,-0.4845353662967682,0.1446179747581482,0.20439943671226501,0.23716840147972107,-1.5275318622589111,0.8888565301895142,0.8384548425674438,1.6531188488006592,-0.40662139654159546,0.1677418351173401,0.21992619335651398,0.27745476365089417,-1.4451600313186646,0.8978403210639954,0.6526204943656921,1.592824935913086,-0.0671745166182518,0.007782061584293842,0.33959609270095825,1.5788719654083252,0.07149728387594223,0.015619898214936256,0.63103187084198,2.24068021774292,0.03624239191412926,0.0010366213973611593,0.3414381444454193,2.219132423400879,0.18770860135555267,0.0010963983368128538,0.6101804375648499,2.8038711547851562,0.6522709131240845,6.461979501182213e-05,0.3187561333179474,2.782649517059326,0.6461911797523499,2.4272474547615275e-05,0.6139559149742126,2.8812625408172607,0.6826711297035217,4.344274566392414e-05,0.3066973388195038,2.860060691833496,0.6844106316566467,3.611288411775604e-05,0.5571926236152649,3.0035173892974854,0.11882440000772476,2.7716851036529988e-05,0.3589930534362793,2.991393566131592,0.07250718027353287,4.880140841123648e-05
Right,0.579530656337738,0.5330178141593933,-0.745871901512146,0.9999549984931946,0.6088759303092957,0.4811874330043793,-0.6940380334854126,0.9999111294746399,0.622848629951477,0.4839251935482025,-0.6939226388931274,0.9998683333396912,0.6381077766418457,0.4874533414840698,-0.6942536234855652,0.9999039173126221,0.5587533116340637,0.4723322093486786,-0.6853342056274414,0.9999170303344727,0.5393774509429932,0.4695555865764618,-0.6847048997879028,0.9998912215232849,0.5211007595062256,0.46809208393096924,-0.6849421262741089,0.9999340772628784,0.6559805274009705,0.5113832354545593,-0.330459326505661,0.9998828768730164,0.49256986379623413,0.4796373248100281,-0.26929154992103577,0.9999430179595947,0.6037848591804504,0.5973327159881592,-0.611939549446106,0.9999486804008484,0.5371435284614563,0.5867148637771606,-0.5973531007766724,0.9999638795852661,0.7751170992851257,0.8258690237998962,-0.1918497532606125,0.9995468258857727,0.33121681213378906,0.7574224472045898,-0.13208775222301483,0.999832808971405,0.883039653301239,1.2389273643493652,-0.24567322432994843,0.5740358233451843,0.0485541895031929,0.8055186867713928,-0.7612313032150269,0.9953666925430298,0.8855854272842407,1.5832840204238892,-0.3699116110801697,0.14344054460525513,0.1343497633934021,0.41244009137153625,-1.5311758518218994,0.9746583700180054,0.9134005308151245,1.7040079832077026,-0.44512230157852173,0.10441204160451889,0.15055769681930542,0.2653535306453705,-1.7192351818084717,0.8862057328224182,0.8646515011787415,1.6893157958984375,-0.4749411940574646,0.1459420770406723,0.20248159766197205,0.23866604268550873,-1.6255075931549072,0.8902170062065125,0.8398267030715942,1.6530264616012573,-0.3991721570491791,0.16901543736457825,0.21800196170806885,0.2785143554210663,-1.5301108360290527,0.8989100456237793,0.6527588963508606,1.5927997827529907,-0.06682144105434418,0.00759035162627697,0.3395708203315735,1.5784345865249634,0.07116898149251938,0.015195295214653015,0.6327362656593323,2.240200996398926,0.05943769961595535,0.0010301296133548021,0.34513550996780396,2.2192635536193848,0.2035691738128662,0.0010898978216573596,0.6163197159767151,2.8028738498687744,0.7109247446060181,6.359250983223319e-05,0.3285817801952362,2.7825958728790283,0.7100945711135864,2.3718464944977313e-05,0.6201202869415283,2.8804328441619873,0.7442902326583862,4.23580058850348e-05,0.3168783187866211,2.8599252700805664,0.7545861601829529,3.541406476870179e-05,0.5658552646636963,3.0023863315582275,0.17520712316036224,2.7316669729771093e-05,0.37218406796455383,2.991335868835449,0.13608768582344055,4.804852869710885e-05
Right,0.5794928669929504,0.5335537791252136,-0.7367025017738342,0.9999535083770752,0.6089040040969849,0.48164448142051697,-0.6860181093215942,0.9999077320098877,0.6228631734848022,0.4843898415565491,-0.6858974695205688,0.9998642206192017,0.638111412525177,0.4878987669944763,-0.6862515807151794,0.9999002814292908,0.5588778257369995,0.4725985527038574,-0.6791174411773682,0.9999141097068787,0.5395269393920898,0.46976974606513977,-0.6785155534744263,0.9998882412910461,0.5212552547454834,0.46826744079589844,-0.6787761449813843,0.9999317526817322,0.6559943556785583,0.5116432905197144,-0.3281252980232239,0.9998781085014343,0.4930688738822937,0.4796709418296814,-0.2699398100376129,0.9999409914016724,0.6037406921386719,0.5977211594581604,-0.6041623950004578,0.9999472498893738,0.5370749235153198,0.5870600342750549,-0.5920194983482361,0.9999628663063049,0.7750855684280396,0.8265460133552551,-0.1868050992488861,0.9995383620262146,0.33202630281448364,0.7572615146636963,-0.1409786343574524,0.9998299479484558,0.8823530077934265,1.2389533519744873,-0.23241595923900604,0.5693476796150208,0.05001800134778023,0.8091152310371399,-0.7593739628791809,0.9951445460319519,0.8858440518379211,1.5823203325271606,-0.3629975914955139,0.14340819418430328,0.13470818102359772,0.41692081093788147,-1.5177127122879028,0.9747021794319153,0.912861168384552,1.7008556127548218,-0.4384821951389313,0.10532470047473907,0.15064118802547455,0.2655276358127594,-1.695791482925415,0.8873097896575928,0.8656400442123413,1.6867345571517944,-0.46986764669418335,0.14733314514160156,0.202877014875412,0.2382327914237976,-1.6229854822158813,0.8915205597877502,0.8405542373657227,1.6504946947097778,-0.393283873796463,0.17018602788448334,0.2192755490541458,0.27878376841545105,-1.5204622745513916,0.8999125361442566,0.6526275873184204,1.5929051637649536,-0.06425453722476959,0.007573440205305815,0.3396819233894348,1.5774797201156616,0.06858926266431808,0.01516296062618494,0.6316207647323608,2.239039659500122,0.04323979839682579,0.0010572959436103702,0.34507831931114197,2.216655731201172,0.14488402009010315,0.00109762791544199,0.6120592355728149,2.802050828933716,0.6446731090545654,6.607238901779056e-05,0.3272566795349121,2.7780394554138184,0.5831553936004639,2.3881944798631594e-05,0.6151120662689209,2.8798727989196777,0.6726614236831665,4.3961517803836614e-05,0.3154694139957428,2.8550262451171875,0.618694007396698,3.574221409508027e-05,0.5621665120124817,3.000033140182495,0.12536434829235077,2.7697176847141236e-05,0.36914974451065063,2.9853060245513916,0.019633205607533455,4.788156002177857e-05
Right,0.5795072913169861,0.5339594483375549,-0.78807133436203,0.9999539256095886,0.6089449524879456,0.48243090510368347,-0.7357556223869324,0.9999083876609802,0.6229207515716553,0.485308438539505,-0.7356688380241394,0.9998641610145569,0.6381776332855225,0.4888547360897064,-0.7359389066696167,0.9999005198478699,0.5588937997817993,0.47282159328460693,-0.7279216647148132,0.9999148845672607,0.5395413041114807,0.46987783908843994,-0.7272499203681946,0.9998886585235596,0.5212670564651489,0.4683113098144531,-0.7274731397628784,0.9999321103096008,0.6560629606246948,0.5123549699783325,-0.3553340435028076,0.9998783469200134,0.49308520555496216,0.47966334223747253,-0.29519587755203247,0.9999410510063171,0.6037476062774658,0.5987915396690369,-0.647567093372345,0.999948263168335,0.5370264649391174,0.5876079201698303,-0.6340553760528564,0.9999633431434631,0.775547981262207,0.8270402550697327,-0.20598097145557404,0.9995470643043518,0.3323574960231781,0.7572506666183472,-0.165273517370224,0.9998331665992737,0.8853033185005188,1.2380291223526,-0.21356609463691711,0.5747463703155518,0.04997708648443222,0.8098481297492981,-0.8279483914375305,0.9952841401100159,0.8906591534614563,1.583740234375,-0.26277172565460205,0.15044768154621124,0.13670742511749268,0.42270907759666443,-1.61443293094635,0.9748570919036865,0.9129040837287903,1.70346200466156,-0.32492807507514954,0.10895831882953644,0.15073129534721375,0.26694759726524353,-1.800922155380249,0.8867496252059937,0.871466338634491,1.6913135051727295,-0.3576439917087555,0.151798278093338,0.20278283953666687,0.24098816514015198,-1.7094409465789795,0.8908225297927856,0.8462160229682922,1.6550647020339966,-0.2912508249282837,0.17494197189807892,0.2192893773317337,0.28740331530570984,-1.6150909662246704,0.8992645144462585,0.6554969549179077,1.5939406156539917,-0.06843269616365433,0.00756006920710206,0.3418508470058441,1.5812307596206665,0.07252417504787445,0.015148548409342766,0.6353632807731628,2.2384183406829834,0.07424891740083694,0.001064529875293374,0.35005271434783936,2.2205734252929688,0.28399819135665894,0.0011207173811271787,0.6176508665084839,2.8006415367126465,0.7474052906036377,6.758682138752192e-05,0.33344560861587524,2.7818892002105713,0.8822139501571655,2.5082928914343938e-05,0.6209143400192261,2.8773982524871826,0.7826609015464783,4.440357952262275e-05,0.3225131928920746,2.859077215194702,0.9378222227096558,3.859882417600602e-05,0.5685614347457886,3.0000364780426025,0.2015322893857956,2.849676093319431e-05,0.37653791904449463,2.9891417026519775,0.30871838331222534,5.19175773661118e-05
